,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
34,84.3876666228,1.24899999301,-0.591706965027,-0.377287314347,18,0.6,600,"{'n_estimators': 600, 'max_features': 0.6, 'max_depth': 18}",13,-0.597416838533,-0.377904305978,-0.594911886159,-0.38104474678,-0.58279075217,-0.372912890281,0.229830932721,0.0756703049742,0.00638666525756,0.00334836094581
35,112.271666686,1.6980000337,-0.59236910496,-0.378454104286,18,0.6,800,"{'n_estimators': 800, 'max_features': 0.6, 'max_depth': 18}",15,-0.597474862791,-0.380752504988,-0.59740372035,-0.383577699636,-0.582227253256,-0.371032108235,0.331506013361,0.0120277461251,0.00717090941121,0.00537338814551
36,105.321999947,1.24933338165,-0.552115978982,-0.291077876856,21,0.7,600,"{'n_estimators': 600, 'max_features': 0.7, 'max_depth': 21}",4,-0.555665123446,-0.293891785377,-0.557945380407,-0.294039257555,-0.542736179438,-0.285302587636,0.598670169611,0.0323555622706,0.0066970560014,0.00408418993956
37,65.8596666654,0.899333397547,-0.595904765165,-0.38294930215,18,0.7,400,"{'n_estimators': 400, 'max_features': 0.7, 'max_depth': 18}",17,-0.599532871174,-0.382459045795,-0.603527870117,-0.390705440675,-0.584652111291,-0.375683419979,0.213174951941,0.00573476348444,0.00812170138125,0.00614250437055
38,135.282333374,1.15966661771,-0.561649696093,-0.300372567984,21,0.9,600,"{'n_estimators': 600, 'max_features': 0.9, 'max_depth': 21}",11,-0.564755406318,-0.302736451843,-0.570003142051,-0.30408546523,-0.550189127492,-0.294295786878,0.915333933015,0.063405217207,0.00838169289713,0.00433208269642
39,180.125999848,1.60733342171,-0.558253536843,-0.297636767306,21,0.9,800,"{'n_estimators': 800, 'max_features': 0.9, 'max_depth': 21}",9,-0.56213033767,-0.301326311333,-0.5655724766,-0.302330334648,-0.547056334607,-0.289253655937,0.100915828694,0.0807479604642,0.00804079394647,0.00594190950636
40,37.7029999892,0.545000076294,-0.601448073989,-0.38845878207,18,0.8,200,"{'n_estimators': 200, 'max_features': 0.8, 'max_depth': 18}",21,-0.605311906741,-0.389479466768,-0.610662292428,-0.396125032298,-0.588368379868,-0.379771847145,0.215782251092,0.0206074177409,0.00950253093084,0.0067150584063
41,74.7643333276,0.880666732788,-0.599054982541,-0.38885064092,18,0.8,400,"{'n_estimators': 400, 'max_features': 0.8, 'max_depth': 18}",18,-0.60374541593,-0.39353362688,-0.605439088113,-0.393087710999,-0.587978914782,-0.37993058488,0.649951932688,0.0189267480906,0.0078618590671,0.00631005863976
42,111.569333315,1.25233332316,-0.599438219519,-0.388466118901,18,0.8,600,"{'n_estimators': 600, 'max_features': 0.8, 'max_depth': 18}",20,-0.601845810937,-0.390356506434,-0.608013540127,-0.39471724765,-0.588454008956,-0.380324602617,0.451694854933,0.0655456005192,0.00816444251217,0.00602590140045
43,148.826666673,1.71566661199,-0.599128341533,-0.389181353299,18,0.8,800,"{'n_estimators': 800, 'max_features': 0.8, 'max_depth': 18}",19,-0.603343086492,-0.391773353104,-0.606023020972,-0.395404253779,-0.588017431082,-0.380366453015,0.286754713657,0.0213125162285,0.00793185061716,0.00640690826075
44,84.5116666158,0.868000030518,-0.604801195892,-0.394446679737,18,0.9,400,"{'n_estimators': 400, 'max_features': 0.9, 'max_depth': 18}",23,-0.607986072991,-0.397580864999,-0.615154774784,-0.40132853229,-0.591261118166,-0.384430641924,0.306331284512,0.00535412399755,0.01001094317,0.0072457809631
