,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,70.2763332526,1.39466667175,-0.843179266344,-0.771764648588,12,0.8,600,"{'n_estimators': 600, 'max_features': 0.8, 'max_depth': 12}",41,-0.845897445848,-0.769852512066,-0.841397155509,-0.77182152329,-0.842242843308,-0.773619910407,0.585932948866,0.0592866008112,0.00195294123037,0.00153855963247
11,93.3010000388,1.88800001144,-0.842272020057,-0.770929671259,12,0.8,800,"{'n_estimators': 800, 'max_features': 0.8, 'max_depth': 12}",40,-0.843857565045,-0.767710845876,-0.842037253884,-0.773129058321,-0.840920956492,-0.771949109581,0.655174818027,0.0860736481892,0.0012103040376,0.00232647048776
12,107.644000053,2.05733331045,-0.586022237346,-0.323701384764,21,0.8,800,"{'n_estimators': 800, 'max_features': 0.8, 'max_depth': 21}",6,-0.588614960928,-0.319866888627,-0.586812758718,-0.324522188586,-0.582638412877,-0.326715077079,1.42883231238,0.0507302195102,0.00250312798946,0.00285537043174
13,52.2186665535,1.02333339055,-0.838926068696,-0.767616744309,12,0.9,400,"{'n_estimators': 400, 'max_features': 0.9, 'max_depth': 12}",37,-0.840954620638,-0.764610411106,-0.840835031186,-0.771612112252,-0.834987975708,-0.766627709569,0.202294008546,0.0126841979927,0.00278487775782,0.00294274214748
14,77.9896666209,1.39000002543,-0.839211942402,-0.767870770165,12,0.9,600,"{'n_estimators': 600, 'max_features': 0.9, 'max_depth': 12}",38,-0.839896908285,-0.763603777408,-0.837247643678,-0.767254260123,-0.840491332881,-0.772754272964,0.103824618358,0.0634087761253,0.00141000880778,0.00376102430222
15,104.291666667,1.86099998156,-0.838335623728,-0.766642065719,12,0.9,800,"{'n_estimators': 800, 'max_features': 0.9, 'max_depth': 12}",36,-0.839405727214,-0.763347667393,-0.836760418097,-0.767070952163,-0.838840671084,-0.769507577601,0.822626843018,0.0501264962396,0.0011374757703,0.0025329931079
16,19.2376666864,0.509999990463,-0.742457496609,-0.610791784838,15,0.6,200,"{'n_estimators': 200, 'max_features': 0.6, 'max_depth': 15}",35,-0.743699646201,-0.604975738599,-0.742888181429,-0.61420393448,-0.74078437952,-0.613195681434,0.0234140994568,0.00778881639774,0.00122849826904,0.00413311334963
17,38.2100000381,1.02133329709,-0.739177286293,-0.607133841912,15,0.6,400,"{'n_estimators': 400, 'max_features': 0.6, 'max_depth': 15}",34,-0.743415661326,-0.606849117517,-0.737556506773,-0.607048966863,-0.736559025927,-0.607503441357,0.069747074034,0.00286752955887,0.00302473765568,0.00027378550302
18,57.2643334866,1.46133327484,-0.738158903573,-0.606384899624,15,0.6,600,"{'n_estimators': 600, 'max_features': 0.6, 'max_depth': 15}",33,-0.740545826273,-0.602308101801,-0.737669135337,-0.607642067334,-0.736261333664,-0.609204529739,0.131367989173,0.0257208046777,0.00178309167429,0.00295246028044
19,81.458666563,2.02366669973,-0.589457811043,-0.326398187152,21,0.6,800,"{'n_estimators': 800, 'max_features': 0.6, 'max_depth': 21}",10,-0.593631817796,-0.324247790827,-0.590351004827,-0.32933390766,-0.584389714345,-0.325612862969,0.416096432452,0.0254862985391,0.00382556882059,0.00214937148403
20,22.1116666794,0.516666571299,-0.734117023606,-0.602299667594,15,0.7,200,"{'n_estimators': 200, 'max_features': 0.7, 'max_depth': 15}",32,-0.739046439178,-0.603928090189,-0.733408489298,-0.601407682882,-0.729895254997,-0.601563229712,0.314643126247,0.00205475887505,0.00376939945964,0.00115321834161
21,23.4676667054,0.638333320618,-0.588555920326,-0.323033594846,21,0.7,200,"{'n_estimators': 200, 'max_features': 0.7, 'max_depth': 21}",9,-0.591315602984,-0.318140385329,-0.590727991039,-0.328120781712,-0.583623421084,-0.322839617498,0.139389889671,0.00946336564749,0.00349579116863,0.0040767878203
22,66.0979999701,1.48000001907,-0.733508677885,-0.600889265896,15,0.7,600,"{'n_estimators': 600, 'max_features': 0.7, 'max_depth': 15}",31,-0.733346368408,-0.59345532666,-0.733871038257,-0.603566091446,-0.733308623331,-0.605646379581,0.382875876885,0.0114310969659,0.000256690412659,0.00532475283293
23,94.4493333499,2.06899992625,-0.585930196808,-0.322840451321,21,0.7,800,"{'n_estimators': 800, 'max_features': 0.7, 'max_depth': 21}",5,-0.59008720902,-0.320345392864,-0.58572150015,-0.32385295855,-0.581981095246,-0.324323002549,0.392802260348,0.0588046580596,0.00331259572892,0.00177467797436
24,78.9399999777,1.54466660817,-0.585014779547,-0.321759626114,21,0.8,600,"{'n_estimators': 600, 'max_features': 0.8, 'max_depth': 21}",4,-0.588549365274,-0.317920235289,-0.585874478419,-0.324692393115,-0.580619726049,-0.322666249938,0.350126688955,0.056570569486,0.00329384335021,0.00283807510733
25,49.2856666247,1.0113333861,-0.729893050351,-0.597242688005,15,0.8,400,"{'n_estimators': 400, 'max_features': 0.8, 'max_depth': 15}",27,-0.732623797633,-0.593939862039,-0.731769528353,-0.60146384819,-0.725285113473,-0.596324353786,0.594236930225,0.0049889184861,0.00327668007212,0.00313954298189
26,73.7436667283,1.48700006803,-0.730939995357,-0.598984651425,15,0.8,600,"{'n_estimators': 600, 'max_features': 0.8, 'max_depth': 15}",30,-0.733038831491,-0.594919809721,-0.730566630516,-0.600760994069,-0.729214153205,-0.601273150486,0.24473983304,0.0186725160202,0.00158358074028,0.00288187203152
27,98.1933333079,1.95966672897,-0.730303114282,-0.59723351242,15,0.8,800,"{'n_estimators': 800, 'max_features': 0.8, 'max_depth': 15}",28,-0.73209396724,-0.593081828358,-0.729183800499,-0.598077701333,-0.729631336317,-0.600541007568,0.515214718414,0.0186248793063,0.00127952732417,0.00310315214079
28,27.6146667004,0.531666596731,-0.730606951482,-0.599074594567,15,0.9,200,"{'n_estimators': 200, 'max_features': 0.9, 'max_depth': 15}",29,-0.732389702873,-0.594654783078,-0.729863987347,-0.600335395554,-0.72956689051,-0.602233605068,0.175879349208,0.0151731141749,0.00126650810485,0.00321992236285
29,54.9293333689,0.994666655858,-0.727605222209,-0.594118746627,15,0.9,400,"{'n_estimators': 400, 'max_features': 0.9, 'max_depth': 15}",26,-0.727303261566,-0.587554609868,-0.729567792242,-0.597424119098,-0.725944481064,-0.597377510916,0.523033590993,0.00694412327756,0.00149450815991,0.00464158461661
30,81.9353333314,1.52599986394,-0.725553313514,-0.592314236991,15,0.9,600,"{'n_estimators': 600, 'max_features': 0.9, 'max_depth': 15}",24,-0.727376419793,-0.587147869727,-0.725244112677,-0.59450650051,-0.724039084468,-0.595288340737,0.166593909935,0.0335956480168,0.00137989265505,0.00366709072408
31,109.294333378,1.85933327675,-0.727139055058,-0.594235973728,15,0.9,800,"{'n_estimators': 800, 'max_features': 0.9, 'max_depth': 15}",25,-0.728823044423,-0.589773476655,-0.726667010604,-0.595408187964,-0.725926829316,-0.597526256566,0.345602239807,0.0582198128728,0.00122858589222,0.00327179499629
32,19.961666743,0.501666625341,-0.655253338124,-0.45528937146,18,0.6,200,"{'n_estimators': 200, 'max_features': 0.6, 'max_depth': 18}",23,-0.661188230517,-0.457289330109,-0.652176934304,-0.452545015502,-0.652393996816,-0.456033768768,0.131088564856,0.00524940220981,0.00419784323681,0.00200710833225
33,39.7183333238,0.975333293279,-0.653490059541,-0.454400802951,18,0.6,400,"{'n_estimators': 400, 'max_features': 0.6, 'max_depth': 18}",20,-0.657380339907,-0.450427797928,-0.652147038813,-0.454686734995,-0.650942175627,-0.458087875932,0.237893847115,0.00987711570218,0.00279466971639,0.00313374287447
34,59.9146666527,1.4683333238,-0.654566575282,-0.455993494097,18,0.6,600,"{'n_estimators': 600, 'max_features': 0.6, 'max_depth': 18}",21,-0.657292718492,-0.45216882558,-0.65392841588,-0.457334693892,-0.652478124626,-0.45847696282,0.419873235422,0.0194821795252,0.00201668276033,0.00274435924835
35,74.2019999822,1.69633324941,-0.654750781874,-0.456447241961,18,0.6,800,"{'n_estimators': 800, 'max_features': 0.6, 'max_depth': 18}",22,-0.658652657662,-0.454044360761,-0.652488133571,-0.455377716521,-0.653111017044,-0.4599196486,6.13559454991,0.146128576385,0.00277093583714,0.00251497717685
36,58.7473333677,1.18066660563,-0.586905030355,-0.32436264411,21,0.7,600,"{'n_estimators': 600, 'max_features': 0.7, 'max_depth': 21}",7,-0.588875241903,-0.31883138827,-0.588840006181,-0.327795826986,-0.582999273219,-0.326460717076,0.729577664542,0.0627180846379,0.00276162397818,0.00394898493288
37,38.5490000248,0.892000118891,-0.648871529139,-0.449424300715,18,0.7,400,"{'n_estimators': 400, 'max_features': 0.7, 'max_depth': 18}",19,-0.654110746768,-0.449275213801,-0.650705404267,-0.453965505527,-0.641797242401,-0.445032182817,0.567673037134,0.014899656617,0.00519152646671,0.00364853704382
38,74.0506666501,1.28199998538,-0.58198767633,-0.318234986832,21,0.9,600,"{'n_estimators': 600, 'max_features': 0.9, 'max_depth': 21}",1,-0.585123834662,-0.313699580139,-0.583200576375,-0.322218348252,-0.577637892078,-0.318787032104,0.904785191316,0.0609972269856,0.00317418533905,0.00349961121932
39,98.7746667067,1.69233330091,-0.582362364439,-0.319183454221,21,0.9,800,"{'n_estimators': 800, 'max_features': 0.9, 'max_depth': 21}",2,-0.584745918104,-0.314640898896,-0.584271759368,-0.32392230042,-0.578068768395,-0.318987163346,0.925943195373,0.00169962791164,0.00304197564093,0.00379165760977
40,21.8476667404,0.57199994723,-0.643498474609,-0.442531621523,18,0.8,200,"{'n_estimators': 200, 'max_features': 0.8, 'max_depth': 18}",14,-0.645949964558,-0.438025259546,-0.64301921629,-0.445595911212,-0.641525813992,-0.443973693812,0.41482873964,0.0115758080132,0.00183766943204,0.00325457329777
41,42.6043332418,0.892000039419,-0.644972414679,-0.44499542293,18,0.8,400,"{'n_estimators': 400, 'max_features': 0.8, 'max_depth': 18}",17,-0.649003580555,-0.441818369299,-0.644970657331,-0.447526704326,-0.640942224483,-0.445641195165,0.355372446423,0.00883179563732,0.00329103505451,0.00237473346287
42,63.9816666444,1.23400004705,-0.643620907551,-0.443171430556,18,0.8,600,"{'n_estimators': 600, 'max_features': 0.8, 'max_depth': 18}",15,-0.647539683486,-0.441758934197,-0.643327573425,-0.443762016042,-0.639994734146,-0.443993341429,1.20680859204,0.0198661874872,0.00308718843871,0.00100324052663
43,84.5516666571,1.69133345286,-0.645891833667,-0.446459185427,18,0.8,800,"{'n_estimators': 800, 'max_features': 0.8, 'max_depth': 18}",18,-0.647434238246,-0.440151647498,-0.645466978392,-0.448476062279,-0.644774026416,-0.450749846504,0.117033809595,0.0621038119684,0.00112681209083,0.00455567775579
44,47.1866666476,0.899000008901,-0.643155748139,-0.442847274743,18,0.9,400,"{'n_estimators': 400, 'max_features': 0.9, 'max_depth': 18}",13,-0.647379605329,-0.440271657538,-0.642215391961,-0.441772801143,-0.639871519105,-0.446497365549,0.219395012975,0.0240553799225,0.00313645679701,0.00265276336399
